"cbsa10","state_num","zip","state_abbreviation","cbsa_name","zip_name","population_2016","allocation_factor"
"42140","35","87540","NM","Santa Fe, NM Metropolitan Statistical Area","Lamy, NM",951.688,0.006 
"42140","35","87567","NM","Santa Fe, NM Metropolitan Statistical Area","Espanola, NM",1684.787,0.011 
"42140","35","87573","NM","Santa Fe, NM Metropolitan Statistical Area","Tererro, NM",4.124,0 
"42140","35","87574","NM","Santa Fe, NM Metropolitan Statistical Area","Rio en Medio, NM",192.812,0.001 
"42220","06","94515","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Calistoga, CA",594.687,0.001 
"42220","06","94922","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Bodega, CA",441.857,0.001 
"42220","06","94923","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Bodega Bay, CA",1466.964,0.003 
"42220","06","94928","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Rohnert Park, CA",44882.247,0.089 
"42220","06","94931","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Cotati, CA",8805.945,0.018 
"42220","06","94951","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Penngrove, CA",4287.57,0.009 
"42220","06","94952","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Petaluma, CA",33465.709,0.067 
"42220","06","94954","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Petaluma, CA",38847.004,0.077 
"42220","06","95401","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Santa Rosa, CA",38447.773,0.076 
"42220","06","95403","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Santa Rosa, CA",46955.335,0.093 
"42220","06","95404","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Santa Rosa, CA",41338.036,0.082 
"42220","06","95405","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Santa Rosa, CA",22247.746,0.044 
"42220","06","95407","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Santa Rosa, CA",40912.814,0.081 
"42220","06","95409","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Santa Rosa, CA",28265.315,0.056 
"42220","06","95412","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Annapolis, CA",416.905,0.001 
"42220","06","95421","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Cazadero, CA",1655.143,0.003 
"42220","06","95425","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Cloverdale, CA",11077.608,0.022 
"42220","06","95430","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Duncans Mills, CA (PO Boxes)",45.745,0 
"42220","06","95431","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Eldridge, CA (PO Boxes)",656.027,0.001 
"42220","06","95436","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Forestville, CA",5632.894,0.011 
"42220","06","95439","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Fulton, CA",701.772,0.001 
"42220","06","95441","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Geyserville, CA",2093.881,0.004 
"42220","06","95442","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Glen Ellen, CA",3304.049,0.007 
"42220","06","95444","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Graton, CA",777.668,0.002 
"42220","06","95446","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Guerneville, CA",4938.399,0.01 
"42220","06","95448","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Healdsburg, CA",17520.399,0.035 
"42220","06","95450","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Timber Cove, CA",402.35,0.001 
"42220","06","95452","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Kenwood, CA",1448.25,0.003 
"42220","06","95462","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Monte Rio, CA",1473.202,0.003 
"42220","06","95465","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Occidental, CA",2165.618,0.004 
"42220","06","95471","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Guerneville, CA",542.704,0.001 
"42220","06","95472","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Sebastopol, CA",29375.675,0.058 
"42220","06","95476","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Sonoma, CA",36797.828,0.073 
"42220","06","95486","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Monte Rio, CA",64.459,0 
"42220","06","95492","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Windsor, CA",29663.662,0.059 
"42220","06","95497","CA","Santa Rosa-Petaluma, CA Metropolitan Statistical Area","Sea Ranch, CA",1356.76,0.003 
"42300","26","49710","MI","Sault Ste. Marie, MI Micropolitan Statistical Area","Barbeau, MI",400.548,0.011 
"42300","26","49715","MI","Sault Ste. Marie, MI Micropolitan Statistical Area","Brimley, MI",3065.32,0.081 
"42300","26","49724","MI","Sault Ste. Marie, MI Micropolitan Statistical Area","Dafter, MI",1122.318,0.03 
"42300","26","49725","MI","Sault Ste. Marie, MI Micropolitan Statistical Area","De Tour Village, MI",750.171,0.02 
"42300","26","49726","MI","Sault Ste. Marie, MI Micropolitan Statistical Area","Drummond Island, MI",1036.137,0.027 
"42300","26","49728","MI","Sault Ste. Marie, MI Micropolitan Statistical Area","Eckerman, MI",327.098,0.009 
"42300","26","49736","MI","Sault Ste. Marie, MI Micropolitan Statistical Area","Goetzville, MI",566.056,0.015 
"42300","26","49748","MI","Sault Ste. Marie, MI Micropolitan Statistical Area","Hulbert, MI (PO Boxes)",164.528,0.004 
"42300","26","49752","MI","Sault Ste. Marie, MI Micropolitan Statistical Area","Kinross, MI",504.358,0.013 
"42300","26","49768","MI","Sault Ste. Marie, MI Micropolitan Statistical Area","Paradise, MI",466.164,0.012 
"42300","26","49774","MI","Sault Ste. Marie, MI Micropolitan Statistical Area","Pickford, MI",1455.292,0.039 
"42300","26","49780","MI","Sault Ste. Marie, MI Micropolitan Statistical Area","Rudyard, MI",1820.585,0.048 
"42300","26","49783","MI","Sault Ste. Marie, MI Micropolitan Statistical Area","Sault Ste. Marie, MI",19261.569,0.511 
"42300","26","49788","MI","Sault Ste. Marie, MI Micropolitan Statistical Area","Kincheloe, MI",6472.428,0.172 
"42300","26","49793","MI","Sault Ste. Marie, MI Micropolitan Statistical Area","Trout Lake, MI (PO Boxes)",311.429,0.008 
"42340","13","30446","GA","Savannah, GA Metropolitan Statistical Area","Newington, GA",189.901,0 
"42340","13","31302","GA","Savannah, GA Metropolitan Statistical Area","Bloomingdale, GA",8695.713,0.023 
"42340","13","31303","GA","Savannah, GA Metropolitan Statistical Area","Clyo, GA",2246.226,0.006 
"42340","13","31307","GA","Savannah, GA Metropolitan Statistical Area","Eden, GA (PO Boxes)",1121.427,0.003 
"42340","13","31308","GA","Savannah, GA Metropolitan Statistical Area","Ellabell, GA",6776.722,0.018 
"42340","13","31312","GA","Savannah, GA Metropolitan Statistical Area","Guyton, GA",18476.582,0.048 
"42340","13","31318","GA","Savannah, GA Metropolitan Statistical Area","Meldrim, GA (PO Boxes)",383.173,0.001 
"42340","13","31321","GA","Savannah, GA Metropolitan Statistical Area","Pembroke, GA",4892.901,0.013 
"42340","13","31322","GA","Savannah, GA Metropolitan Statistical Area","Pooler, GA",23046.703,0.06 
"42340","13","31324","GA","Savannah, GA Metropolitan Statistical Area","Richmond Hill, GA",24560.376,0.064 
"42340","13","31326","GA","Savannah, GA Metropolitan Statistical Area","Rincon, GA",21652.087,0.056 
"42340","13","31328","GA","Savannah, GA Metropolitan Statistical Area","Tybee Island, GA",3604.693,0.009 
"42340","13","31329","GA","Savannah, GA Metropolitan Statistical Area","Springfield, GA",10151.277,0.026 
"42340","13","31401","GA","Savannah, GA Metropolitan Statistical Area","Savannah, GA",23656.208,0.062 
"42340","13","31404","GA","Savannah, GA Metropolitan Statistical Area","Savannah, GA",33826.982,0.088 
"42340","13","31405","GA","Savannah, GA Metropolitan Statistical Area","Savannah, GA",40568.608,0.106 
"42340","13","31406","GA","Savannah, GA Metropolitan Statistical Area","Savannah, GA",37033.697,0.096 
"42340","13","31407","GA","Savannah, GA Metropolitan Statistical Area","Port Wentworth, GA",7898.487,0.021 
"42340","13","31408","GA","Savannah, GA Metropolitan Statistical Area","Garden City, GA",10851.151,0.028 
"42340","13","31409","GA","Savannah, GA Metropolitan Statistical Area","Savannah, GA",710.907,0.002 
"42340","13","31410","GA","Savannah, GA Metropolitan Statistical Area","Wilmington Island, GA",25791.111,0.067 
"42340","13","31411","GA","Savannah, GA Metropolitan Statistical Area","Skidaway Island, GA",9141.484,0.024 
"42340","13","31415","GA","Savannah, GA Metropolitan Statistical Area","Savannah, GA",13183.407,0.034 
"42340","13","31419","GA","Savannah, GA Metropolitan Statistical Area","Savannah, GA",55557.633,0.145 
"42340","13","99999","GA","Savannah, GA Metropolitan Statistical Area","99999",6.542,0 
"42380","42","16914","PA","Sayre, PA Micropolitan Statistical Area","Columbia Cross Roads, PA",2186.369,0.036 
"42380","42","16925","PA","Sayre, PA Micropolitan Statistical Area","Gillett, PA",3091.776,0.051 
"42380","42","16926","PA","Sayre, PA Micropolitan Statistical Area","Granville Summit, PA",846.211,0.014 
"42380","42","16936","PA","Sayre, PA Micropolitan Statistical Area","Millerton, PA",189.233,0.003 
"42380","42","16947","PA","Sayre, PA Micropolitan Statistical Area","Troy, PA",4464.929,0.073 
"42380","42","17724","PA","Sayre, PA Micropolitan Statistical Area","Canton, PA",4927.822,0.081 
"42380","42","18623","PA","Sayre, PA Micropolitan Statistical Area","Laceyville, PA",853.975,0.014 
"42380","42","18810","PA","Sayre, PA Micropolitan Statistical Area","Athens, PA",5979.763,0.098 
"42380","42","18814","PA","Sayre, PA Micropolitan Statistical Area","Burlington, PA",151.386,0.002 
"42380","42","18817","PA","Sayre, PA Micropolitan Statistical Area","East Smithfield, PA",296.95,0.005 
"42380","42","18829","PA","Sayre, PA Micropolitan Statistical Area","Le Raysville, PA",842.33,0.014 
"42380","42","18830","PA","Sayre, PA Micropolitan Statistical Area","Little Meadows, PA",24.261,0 
"42380","42","18831","PA","Sayre, PA Micropolitan Statistical Area","Milan, PA",1008.272,0.017 
"42380","42","18832","PA","Sayre, PA Micropolitan Statistical Area","Monroeton, PA",1818.578,0.03 
"42380","42","18833","PA","Sayre, PA Micropolitan Statistical Area","New Albany, PA",1908.827,0.031 
"42380","42","18837","PA","Sayre, PA Micropolitan Statistical Area","Rome, PA",3170.381,0.052 
"42380","42","18840","PA","Sayre, PA Micropolitan Statistical Area","Sayre, PA",10413.638,0.171 
"42380","42","18845","PA","Sayre, PA Micropolitan Statistical Area","Stevensville, PA",288.216,0.005 
"42380","42","18846","PA","Sayre, PA Micropolitan Statistical Area","Sugar Run, PA",821.951,0.014 
"42380","42","18848","PA","Sayre, PA Micropolitan Statistical Area","Towanda, PA",8921.124,0.147 
"42380","42","18850","PA","Sayre, PA Micropolitan Statistical Area","Ulster, PA",2287.293,0.038 
"42380","42","18851","PA","Sayre, PA Micropolitan Statistical Area","Warren Center, PA",685.121,0.011 
"42380","42","18853","PA","Sayre, PA Micropolitan Statistical Area","Wyalusing, PA",4126.25,0.068 
"42380","42","18854","PA","Sayre, PA Micropolitan Statistical Area","Wysox, PA",1465.343,0.024 
"42420","31","69128","NE","Scottsbluff, NE Micropolitan Statistical Area","Bushnell, NE",52.043,0.001 
"42420","31","69145","NE","Scottsbluff, NE Micropolitan Statistical Area","Kimball, NE",41.635,0.001 
"42420","31","69156","NE","Scottsbluff, NE Micropolitan Statistical Area","Potter, NE",65.922,0.002 
"42420","31","69334","NE","Scottsbluff, NE Micropolitan Statistical Area","Bayard, NE",308.875,0.008 
"42420","31","69341","NE","Scottsbluff, NE Micropolitan Statistical Area","Gering, NE",11008.413,0.296 
"42420","31","69345","NE","Scottsbluff, NE Micropolitan Statistical Area","Harrisburg, NE",526.217,0.014 
"42420","31","69352","NE","Scottsbluff, NE Micropolitan Statistical Area","Lyman, NE",609.825,0.016 
"42420","31","69353","NE","Scottsbluff, NE Micropolitan Statistical Area","McGrew, NE",36.452,0.001 
"42420","31","69355","NE","Scottsbluff, NE Micropolitan Statistical Area","Melbeta, NE",113.295,0.003 
"42420","31","69356","NE","Scottsbluff, NE Micropolitan Statistical Area","Minatare, NE",1854.103,0.05 
"42420","31","69357","NE","Scottsbluff, NE Micropolitan Statistical Area","Mitchell, NE",3323.003,0.089 
"42420","31","69358","NE","Scottsbluff, NE Micropolitan Statistical Area","Morrill, NE",1558.55,0.042 
"42420","31","69361","NE","Scottsbluff, NE Micropolitan Statistical Area","Scottsbluff, NE",17699.693,0.476 
"42420","31","82082","NE","Scottsbluff, NE Micropolitan Statistical Area","Pine Bluffs, WY",21.974,0.001 
"42460","01","35740","AL","Scottsboro, AL Micropolitan Statistical Area","Bridgeport, AL",3410.76,0.065 
"42460","01","35744","AL","Scottsboro, AL Micropolitan Statistical Area","Dutton, AL",2517.419,0.048 
"42460","01","35745","AL","Scottsboro, AL Micropolitan Statistical Area","Estillfork, AL",282.108,0.005 
"42460","01","35746","AL","Scottsboro, AL Micropolitan Statistical Area","Fackler, AL",838.487,0.016 
"42460","01","35748","AL","Scottsboro, AL Micropolitan Statistical Area","Gurley, AL",172.399,0.003 
"42460","01","35751","AL","Scottsboro, AL Micropolitan Statistical Area","Hollytree, AL (PO Boxes)",259.578,0.005 
"42460","01","35752","AL","Scottsboro, AL Micropolitan Statistical Area","Hollywood, AL",2005.119,0.038 
"42460","01","35755","AL","Scottsboro, AL Micropolitan Statistical Area","Langston, AL",262.517,0.005 
"42460","01","35764","AL","Scottsboro, AL Micropolitan Statistical Area","Paint Rock, AL",639.64,0.012 
"42460","01","35765","AL","Scottsboro, AL Micropolitan Statistical Area","Pisgah, AL",3706.581,0.071 
"42460","01","35766","AL","Scottsboro, AL Micropolitan Statistical Area","Princeton, AL (PO Boxes)",146.931,0.003 
"42460","01","35768","AL","Scottsboro, AL Micropolitan Statistical Area","Scottsboro, AL",11344.058,0.218 
"42460","01","35769","AL","Scottsboro, AL Micropolitan Statistical Area","Scottsboro, AL",7606.132,0.146 
"42460","01","35771","AL","Scottsboro, AL Micropolitan Statistical Area","Section, AL",3456.798,0.066 
"42460","01","35772","AL","Scottsboro, AL Micropolitan Statistical Area","Stevenson, AL",4807.585,0.092 
"42460","01","35774","AL","Scottsboro, AL Micropolitan Statistical Area","Trenton, AL (PO Boxes)",161.624,0.003 
"42460","01","35776","AL","Scottsboro, AL Micropolitan Statistical Area","Woodville, AL",2908.256,0.056 
"42460","01","35958","AL","Scottsboro, AL Micropolitan Statistical Area","Bryant, AL",3508.714,0.067 
"42460","01","35966","AL","Scottsboro, AL Micropolitan Statistical Area","Flat Rock, AL",2549.744,0.049 
"42460","01","35978","AL","Scottsboro, AL Micropolitan Statistical Area","Henagar, AL",996.193,0.019 
"42460","01","35979","AL","Scottsboro, AL Micropolitan Statistical Area","Higdon, AL",557.359,0.011 
"42500","18","47102","IN","Scottsburg, IN Micropolitan Statistical Area","Austin, IN",6830.189,0.288 
"42500","18","47138","IN","Scottsburg, IN Micropolitan Statistical Area","Lexington, IN",2368.976,0.1 
"42500","18","47147","IN","Scottsburg, IN Micropolitan Statistical Area","Nabb, IN",263.983,0.011 
"42500","18","47170","IN","Scottsburg, IN Micropolitan Statistical Area","Scottsburg, IN",13474.903,0.568 
"42500","18","47177","IN","Scottsburg, IN Micropolitan Statistical Area","Underwood, IN",532.873,0.022 
"42500","18","47230","IN","Scottsburg, IN Micropolitan Statistical Area","Deputy, IN",259.076,0.011 
"42540","42","17814","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Benton, PA",733.486,0.001 
"42540","42","17815","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Bloomsburg, PA",226.75,0 
"42540","42","17878","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Stillwater, PA",618.14,0.001 
"42540","42","18201","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Hazleton, PA",26944.776,0.049 
"42540","42","18202","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Hazleton, PA",11486.356,0.021 
"42540","42","18216","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Beaver Meadows, PA",35.491,0 
"42540","42","18219","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Conyngham, PA",1415.707,0.003 
"42540","42","18221","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Drifton, PA (PO Boxes)",383.503,0.001 
"42540","42","18222","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Drums, PA",8892.535,0.016 
"42540","42","18223","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Ebervale, PA (PO Boxes)",113.375,0 
"42540","42","18224","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Freeland, PA",5931.972,0.011 
"42540","42","18225","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Harleigh, PA",112.389,0 
"42540","42","18234","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Lattimer, PA",395.333,0.001 
"42540","42","18239","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Milnesville, PA (PO Boxes)",228.722,0 
"42540","42","18241","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Nuremberg, PA",299.704,0.001 
"42540","42","18244","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Parryville, PA",100.559,0 
"42540","42","18246","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Rock Glen, PA (PO Boxes)",140.979,0 
"42540","42","18249","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Sugarloaf, PA",4070.652,0.007 
"42540","42","18251","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Sybertsville, PA (PO Boxes)",45.35,0 
"42540","42","18255","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Weatherly, PA",91.686,0 
"42540","42","18256","PA","Scranton--Wilkes-Barre, PA Metropolitan Statistical Area","Weston, PA",353.927,0.001 
